t,context,y,nll,nll0,overconfident_memory_nll,memory_only_nll,fixed_half_nll,cumulative_nll,cumulative_nll0,no_harm_slack,accuracy,base_accuracy,ece,brier,base_brier,w_lambda_0,w_lambda_0.05,w_lambda_0.1,w_lambda_0.2,w_lambda_0.4,w_lambda_0.7,w_lambda_1
1743,9,47,0.7164956719445932,3.4827445911241237,0.7052685410925391,0.7164956719445932,1.3486441864073615,4031.7679568805484,6685.1907291609305,-2655.3686824294373,0.3528399311531842,0.06540447504302926,0.024597185670949193,0.31821093395151834,0.96350607212698,0.0,0.0,0.0,0.0,2.595840072411535e-284,4.1935074312865547e-54,1.0
1744,9,23,2.2322932149875983,3.0478814226073285,2.2256240518581363,2.2322932149875983,2.5591465340168225,4034.000250095536,6688.238610583538,-2656.1842706370567,0.3526376146788991,0.06594036697247706,0.02430184159596282,1.082101912355982,0.9300332899620583,0.0,0.0,0.0,0.0,1.727343172649034e-284,3.4919911395259605e-54,1.0
1745,9,14,1.7075423621550725,4.036946952459066,1.696811542642922,1.7075423621550725,2.307787992995828,4035.707792457691,6692.275557535997,-2658.513675227361,0.3524355300859599,0.0659025787965616,0.024007942634509356,0.9325700419709813,0.9896494576861667,0.0,0.0,0.0,0.0,7.918352134705053e-285,2.5463812699487616e-54,1.0
1746,9,49,4.153033929840735,5.958866737155022,4.143134726391537,4.153033929840735,4.6940288219697806,4039.8608263875317,6698.234424273152,-2660.319508034676,0.35223367697594504,0.06586483390607102,0.023715477629250414,1.2628795624101532,1.019786343856617,0.0,0.0,0.0,0.0,3.9481103511057046e-285,1.9080066976298762e-54,1.0
1747,9,14,1.693903799519794,4.036946952459066,1.6832418870176933,1.693903799519794,2.29535190877979,4041.5547301870515,6702.271371225612,-2662.6625511876155,0.35203205495134515,0.0658271322266743,0.023424435549987913,0.924554419206868,0.9896494576861667,0.0,0.0,0.0,0.0,1.8067380745104135e-285,1.3905752832928253e-54,1.0
1748,9,47,0.7280514976601223,3.4827445911241237,0.7170527014137437,0.7280514976601223,1.359512460389141,4042.2827816847116,6705.754115816736,-2665.4172442810795,0.3524027459954233,0.06578947368421052,0.02370688787158284,0.3256285767668726,0.96350607212698,0.0,0.0,0.0,0.0,7.916712983930023e-286,9.999467827717697e-55,1.0
1749,9,56,2.2937834493546285,4.671142853654131,2.283167007137157,2.2937834493546285,2.8981917309263987,4044.576565134066,6710.42525867039,-2667.7946036853787,0.3522012578616352,0.06575185820468839,0.023416115855701115,1.0910478536076904,1.006228889526373,0.0,0.0,0.0,0.0,3.6074653956940223e-286,7.277998531830386e-55,1.0
1750,9,47,0.7277772447500923,3.4827445911241237,0.7168637071775034,0.7277772447500923,1.3592546117624098,4045.3043423788163,6713.908003261514,-2670.5495710317527,0.3525714285714286,0.06571428571428571,0.023698174448252094,0.32538742264460824,0.96350607212698,0.0,0.0,0.0,0.0,1.5806710565008428e-286,5.2334874129465645e-55,1.0
1751,9,56,2.263805131782393,4.671142853654131,2.253239218891103,2.263805131782393,2.8707244096164533,4047.5681475105985,6718.5791461151675,-2672.9569087536242,0.35237007424328953,0.06567675613934894,0.023407672989138227,1.0849206730176701,1.006228889526373,0.0,0.0,0.0,0.0,7.176765623533731e-287,3.80483127225618e-55,1.0
1752,9,14,1.692216799471224,4.036946952459066,1.6817585740139538,1.692216799471224,2.293812610528165,4049.2603643100697,6722.616093067627,-2675.3016389066124,0.3521689497716895,0.0656392694063927,0.02311856372469648,0.9231757578553401,0.9896494576861667,0.0,0.0,0.0,0.0,3.2835413799277656e-287,2.7728161467096837e-55,1.0
1753,9,23,2.231067946303529,3.0478814226073285,2.2246235515245454,2.231067946303529,2.5582968968298085,4051.491432256373,6725.663974490234,-2676.118452382916,0.351968054763263,0.06617227609811752,0.022830836181040665,1.0757647790488967,0.9300332899620583,0.0,0.0,0.0,0.0,2.183891263144846e-287,2.3085114149060687e-55,1.0
1754,9,56,2.2389469999265583,4.671142853654131,2.2284771208405343,2.2389469999265583,2.8478966741087137,4053.7303792563,6730.335117343888,-2678.550648236643,0.3517673888255416,0.0661345496009122,0.022544480000414407,1.0760733250601964,1.006228889526373,0.0,0.0,0.0,0.0,9.88661196192631e-288,1.6767944655409185e-55,1.0
1755,9,47,0.7389359642478921,3.4827445911241237,0.7282385003714527,0.7389359642478921,1.3697424525110693,4054.4693152205477,6733.817861935012,-2681.2944568635194,0.35213675213675216,0.0660968660968661,0.022829285509264132,0.3326027225336948,0.96350607212698,0.0,0.0,0.0,0.0,4.336217922453121e-288,1.2061140118728151e-55,1.0
1756,9,47,0.7348172632245087,3.4827445911241237,0.724157417302742,0.7348172632245087,1.3658721934739493,4055.2041324837724,6737.300606526136,-2684.042384191419,0.35250569476082005,0.06605922551252848,0.0231126440652026,0.3300972495508493,0.96350607212698,0.0,0.0,0.0,0.0,1.9011553422055905e-288,8.674590883487921e-56,1.0
1757,9,23,2.2113029021171426,3.0478814226073285,2.2048582021914993,2.2113029021171426,2.5445472546096486,4057.4154353858894,6740.348487948743,-2684.878962711909,0.3523050654524758,0.0665907797381901,0.022825414610858904,1.071603370308395,0.9300332899620583,0.0,0.0,0.0,0.0,1.2545991884039e-288,7.199537795263045e-56,1.0
1758,1,34,1.9736815736738615,4.498340973868244,1.9459101490558948,1.9736815736738615,2.5897884706108436,4059.389116959563,6744.846828922611,-2687.403622112103,0.3521046643913538,0.06655290102389079,0.022976456608229452,0.9041088287565837,1.0026971346514746,0.0,0.0,0.0,0.0,5.62124861536184e-289,5.212650216100811e-56,1.0
1759,1,34,1.9146995965232827,4.498340973868244,1.8870696490329597,1.914699596523283,2.5350624239185273,4061.3038165560865,6749.345169896479,-2689.9872634894477,0.3519044911881751,0.06651506537805571,0.023125719688136568,0.8864681047814216,1.0026971346514746,0.0,0.0,0.0,0.0,2.503137232741479e-289,3.766919464393418e-56,1.0
1760,1,36,1.2631636014822272,3.1854261809441864,1.237874356002223,1.2631636014822272,1.8197926802719333,4062.5669801575687,6752.530596077423,-2691.9095260689096,0.3522727272727273,0.06647727272727273,0.022705056254315605,0.6151503498198968,0.9422307886753435,0.0,0.0,0.0,0.0,1.220943674317763e-289,2.8021461772619843e-56,1.0
1761,1,34,1.8697179550360634,4.498340973868244,1.8425317946020494,1.8697179550360634,2.493173245943341,4064.4366981126045,6757.028937051291,-2694.5381490877417,0.3520726859738785,0.06643952299829642,0.02285664601971533,0.8743524002573815,1.0026971346514746,0.0,0.0,0.0,0.0,5.412524730213316e-290,2.0221781322595612e-56,1.0
1762,1,45,3.237269958962864,3.19052468494036,3.238678452164758,3.237269958962864,3.2136242067360614,4067.6739680715673,6760.219461736231,-2694.491403813719,0.3518728717366629,0.06640181611804767,0.023006498103455366,1.1036808323605807,0.9426514698627894,0.0,0.0,0.0,0.0,5.567934744971217e-290,2.0512095685154822e-56,1.0
1763,1,45,3.029610893215348,3.19052468494036,3.025291075795957,3.029610893215348,3.106834618996631,4070.7035789647825,6763.409986421171,-2694.652317605444,0.3516732841747022,0.06636415201361316,0.02315464498562368,1.0829548929134392,0.9426514698627894,0.0,0.0,0.0,0.0,5.071382302221746e-290,1.959745392973792e-56,1.0
1764,1,34,1.8376537496514507,4.498340973868244,1.8111775550857132,1.8376537496514507,2.463235586888091,4072.541232714434,6767.908327395039,-2697.3130048296603,0.35147392290249435,0.0663265306122449,0.02330111824537401,0.8588833815331094,1.0026971346514746,0.0,0.0,0.0,0.0,2.2412472062848068e-290,1.412917734829578e-56,1.0
1765,1,39,1.587769164432009,3.7138177449754273,1.5629178967997714,1.587769164432009,2.168205887519344,4074.129001878866,6771.622145140014,-2699.4390534102035,0.35127478753541075,0.06628895184135977,0.02344594859410086,0.7682412055851978,0.9761835135810363,0.0,0.0,0.0,0.0,1.0569378449852673e-290,1.039614045836118e-56,1.0
1766,1,34,1.799123268273046,4.498340973868244,1.7730673362164506,1.799123268273046,2.427177605292286,4075.928125147139,6776.120486113882,-2702.1382711157985,0.3510758776896942,0.06625141562853908,0.02358916590709795,0.8466825499567192,1.0026971346514746,0.0,0.0,0.0,0.0,4.654277217075068e-291,7.487065741567471e-57,1.0
1767,1,36,1.2951554526264804,3.1854261809441864,1.2716314528003156,1.2951554526264804,1.8476446445931969,4077.2232805997655,6779.305912294826,-2704.028541844116,0.35144312393887944,0.06621392190152801,0.023164868297358965,0.629709213377162,0.9422307886753435,0.0,0.0,0.0,0.0,2.2834747347609347e-291,5.580179535881566e-57,1.0
1768,1,29,1.8741065349689527,4.378910522693019,1.8489178830685373,1.8741065349689527,2.488727595162652,4079.0973871347346,6783.6848228175195,-2706.53334583184,0.3512443438914027,0.0661764705882353,0.023310361660164237,0.8722243867640471,0.9998739942494091,0.0,0.0,0.0,0.0,1.0253143289851985e-291,4.0428818285125283e-57,1.0
1769,1,29,1.8260394587086612,4.378910522693019,1.8009761243335105,1.8260394587086612,2.4442110771066217,4080.9234265934433,6788.063733340213,-2709.0862168958247,0.3510457885811193,0.06613906161673262,0.023454275298513575,0.8567184844802154,0.9998739942494091,0.0,0.0,0.0,0.0,4.5802296855358255e-292,2.924448257594278e-57,1.0
1770,1,36,1.289405963324338,3.1854261809441864,1.2664931613078196,1.289405963324338,1.842647684995268,4082.212832556768,6791.249159521157,-2710.982237113444,0.35141242937853107,0.06610169491525424,0.023031665172700267,0.6277026879654016,0.9422307886753435,0.0,0.0,0.0,0.0,2.2447661420930676e-292,2.1788587610822574e-57,1.0
1771,1,36,1.2665924862936948,3.1854261809441864,1.243794298513153,1.2665924862936948,1.8227833519070762,4083.4794250430614,6794.434585702101,-2712.9010708080946,0.35177865612648224,0.0660643704121965,0.022613121144720888,0.6167386597899517,0.9422307886753435,0.0,0.0,0.0,0.0,1.095595895555275e-292,1.6211437250497608e-57,1.0
1772,1,36,1.2446715623333884,3.1854261809441864,1.2219913098291553,1.2446715623333884,1.8036414535225773,4084.7240966053946,6797.620011883045,-2714.8418254267053,0.35214446952595935,0.06602708803611738,0.022198573951243458,0.6060594043576724,0.9422307886753435,0.0,0.0,0.0,0.0,5.326319746903536e-293,1.204637314500903e-57,1.0
1773,1,34,1.8073957890781258,4.498340973868244,1.782948839546414,1.8073957890781258,2.434926770355199,4086.531492394473,6802.118352856913,-2717.532770611495,0.35194585448392557,0.06598984771573604,0.022351971889991686,0.8558396188339704,1.0026971346514746,0.0,0.0,0.0,0.0,2.3472563062153057e-293,8.677545179879092e-58,1.0
1774,1,34,1.764773936377736,4.498340973868244,1.740466174841016,1.764773936377736,2.394958463914795,4088.296266330851,6806.616693830781,-2720.266337648985,0.35174746335963925,0.06595264937993235,0.022503779582943483,0.8412724020037919,1.0026971346514746,0.0,0.0,0.0,0.0,1.0304273005851329e-293,6.2434600822538515e-58,1.0
1775,1,32,7.647673491889958,3.9756011560924027,27.631021115928547,7.647673491889958,4.643642415521272,4095.943939822741,6810.592294986873,-2716.594265313187,0.3515492957746479,0.06591549295774649,0.022654023726433693,1.1826176662517143,0.9874159873604011,0.0,0.0,0.0,0.0,2.473025521404319e-292,7.804325102817315e-57,1.0
1776,1,36,1.249120145614815,3.1854261809441864,1.2272296664907254,1.249120145614815,1.8075303628892898,4097.193059968356,6813.777721167817,-2718.5305713485163,0.3519144144144144,0.06587837837837837,0.022239667288689403,0.607064279991406,0.9422307886753435,0.0,0.0,0.0,0.0,1.2032294508877245e-292,5.80072642119836e-57,1.0
1777,1,39,1.64882201944565,3.7138177449754273,1.62667971886911,1.64882201944565,2.2225707297331336,4098.841881987802,6817.491538912792,-2720.5955670740454,0.3517163759144626,0.06584130557118739,0.022391868197384635,0.7978375173558575,0.9761835135810363,0.0,0.0,0.0,0.0,5.728470729782147e-293,4.281200900816647e-57,1.0
1778,1,34,1.7496797354406417,4.498340973868244,1.7261621867427366,1.7496797354406417,2.3807788346685514,4100.591561723242,6821.98987988666,-2723.3442283124728,0.3515185601799775,0.06580427446569179,0.022542537376204423,0.8349487531161067,1.0026971346514746,0.0,0.0,0.0,0.0,2.5114079777768206e-293,3.0790570301790587e-57,1.0
1779,1,13,7.745329359205646,4.039920603140499,27.631021115928547,7.745329359205646,4.7087750911313995,4108.336891082447,6826.0298004898,-2719.638819556408,0.35132096683530073,0.0657672849915683,0.02269169969932259,1.1816546364749367,0.9897542792417556,0.0,0.0,0.0,0.0,6.228291784886516e-292,3.971983568930986e-56,1.0
1780,1,36,1.2532973677095485,3.1854261809441864,1.232143681293137,1.2532973677095485,1.8111800662905975,4109.590188450157,6829.215226670744,-2721.5709483696423,0.35168539325842696,0.06573033707865168,0.022277581688825647,0.6085142072360338,0.9422307886753435,0.0,0.0,0.0,0.0,3.032578440822923e-292,2.952978572694657e-56,1.0
1781,1,29,1.8738646997228676,4.378910522693019,1.8513515664307771,1.8738646997228676,2.488504021777821,4111.46405314988,6833.594137193438,-2724.075994192613,0.3514879281302639,0.06569343065693431,0.022428646067823483,0.874327179614172,0.9998739942494091,0.0,0.0,0.0,0.0,1.361637161169619e-292,2.139437572629341e-56,1.0
1782,1,29,1.8307023785126244,4.378910522693019,1.8082887711797402,1.8307023785126244,2.4485364467719584,4113.294755528393,6837.973047716131,-2726.6242023367936,0.35129068462401797,0.06565656565656566,0.022578233053620743,0.8603939016798405,0.9998739942494091,0.0,0.0,0.0,0.0,6.085606106396037e-293,1.5478114356465419e-56,1.0
1783,1,34,1.7437232252008414,4.498340973868244,1.7211419020145766,1.7437232252008414,2.3751796804826077,4115.038478753593,6842.471388689999,-2729.378820085461,0.3510936623667975,0.06561974200785194,0.022726365879872444,0.8309852520042511,1.0026971346514746,0.0,0.0,0.0,0.0,2.6665909042056314e-293,1.113015727866692e-56,1.0
1784,1,29,1.7978749637270084,4.378910522693019,1.7757591278820826,1.7978749637270084,2.41805464433478,4116.83635371732,6846.850299212692,-2731.9598556444275,0.3508968609865471,0.0655829596412556,0.022873067238308193,0.8493797659077627,0.9998739942494091,0.0,0.0,0.0,0.0,1.1877458426546414e-293,8.043861195551445e-57,1.0
1785,1,39,1.670933037841466,3.7138177449754273,1.6502599069548258,1.6709330378414657,2.242168688603358,4118.507286755162,6850.5641169576675,-2734.002740351561,0.3507002801120448,0.06554621848739496,0.02301835929554871,0.8043548034515166,0.9761835135810363,0.0,0.0,0.0,0.0,5.674960483724893e-294,5.943578848688426e-57,1.0
1786,1,36,1.2728526743125532,3.1854261809441864,1.2527629684958481,1.2728526743125532,1.8282400975487443,4119.780139429474,6853.749543138611,-2735.915313858193,0.35106382978723405,0.06550951847704367,0.022602353294939703,0.6206002881564298,0.9422307886753435,0.0,0.0,0.0,0.0,2.7728984788336503e-294,4.4238647996372526e-57,1.0
1787,1,36,1.25326858509134,3.1854261809441864,1.2332691738148438,1.25326858509134,1.8111549250635828,4121.033408014565,6856.934969319555,-2737.8474714540457,0.3514269725797426,0.06547285954113038,0.022189912056579202,0.6110893133261033,0.9422307886753435,0.0,0.0,0.0,0.0,1.350127649404309e-294,3.2889249815537155e-57,1.0
1788,1,36,1.2343511713225204,3.1854261809441864,1.214444104193705,1.2343511713225204,1.7946111098793134,4122.267759185887,6860.120395500499,-2739.798546463667,0.3517897091722595,0.06543624161073826,0.02178098231020134,0.6017953146792814,0.9422307886753435,0.0,0.0,0.0,0.0,6.5518012306825645e-295,2.4424752842809996e-57,1.0
1789,0,37,1.447641836193289,3.4135265302796887,1.424034689103292,1.447641836193289,2.009732731612769,4123.715401022081,6863.533922030779,-2741.764431157753,0.35159306875349355,0.06539966461710453,0.021556648044659357,0.7482963785392391,0.9591022489559603,0.0,0.0,0.0,0.0,3.1711973793882727e-295,1.8123400693981717e-57,1.0
1790,0,19,2.3154520221009554,3.96659263676994,2.2934526094312697,2.3154520221009554,2.833108440582758,4126.030853044182,6867.5005146675485,-2743.415571772422,0.3513966480446927,0.06536312849162011,0.02133445765329048,1.0214571880088446,0.9870763156255533,0.0,0.0,0.0,0.0,1.6334792896503061e-295,1.3729369392769995e-57,1.0
1791,0,2,0.9866186024681357,3.1358753370458077,0.962810747509606,0.9866186024681357,1.5695036084094198,4127.01747164665,6870.636390004594,-2745.5648285069997,0.35175879396984927,0.06532663316582915,0.021672721347397915,0.471182692572051,0.9380286314650039,0.0,0.0,0.0,0.0,7.676412776357301e-296,1.0090691517706582e-57,1.0
1792,0,16,2.530041363753679,3.614976283423527,2.5123056239765806,2.530041363753679,2.9320695518161792,4129.547513010403,6874.251366288018,-2746.6497634266702,0.3515625,0.06529017857142858,0.021449501797966553,1.060314557273964,0.9711168913478001,0.0,0.0,0.0,0.0,4.626990551766158e-296,8.086449440576547e-58,1.0
1793,0,2,0.9807043893726042,3.1358753370458077,0.9572987556020804,0.9807043893726038,1.5642052106044977,4130.528217399776,6877.387241625064,-2748.8049343743437,0.35192414947016176,0.0652537646402677,0.021786090571761278,0.4671782636425613,0.9380286314650039,0.0,0.0,0.0,0.0,2.1725110003436337e-296,5.941640133808987e-58,1.0
1794,0,37,1.454101679947985,3.4135265302796887,1.431550952708541,1.454101679947985,2.015396850722505,4131.982319079723,6880.800768155344,-2750.7643592246754,0.3517279821627648,0.06521739130434782,0.021561887425320305,0.7528066405737015,0.9591022489559603,0.0,0.0,0.0,0.0,1.052719915039654e-296,4.4103715572928584e-58,1.0
1795,0,2,0.9750253855033741,3.1358753370458077,0.9520088144767731,0.9750253855033741,1.5591144671734165,4132.957344465227,6883.9366434923895,-2752.925209176218,0.3520891364902507,0.06518105849582173,0.021896848614238264,0.46594852186576075,0.9380286314650039,0.0,0.0,0.0,0.0,4.938691102460988e-297,3.239718442908261e-58,1.0
1796,1,29,1.7900510640901464,4.378910522693019,1.768769951003807,1.7900510640901464,2.4107793066350554,4134.747395529317,6888.315554015083,-2755.514068634821,0.3518930957683742,0.06514476614699331,0.022049686983289577,0.8515975725791134,0.9998739942494091,0.0,0.0,0.0,0.0,2.1980306112159756e-297,2.340799260170549e-58,1.0
1797,1,34,1.7534045590916925,4.498340973868244,1.7320402345268817,1.7534045590916925,2.384279171675776,4136.500800088409,6892.813894988951,-2758.259005049597,0.3516972732331664,0.0651085141903172,0.022201115109013056,0.8389034166792301,1.0026971346514746,0.0,0.0,0.0,0.0,9.639494716673993e-298,1.6836800636258626e-58,1.0
1798,3,4,1.3796845359228571,3.917279049023775,1.299282984132089,1.3796845359228571,1.9967448163334651,4137.880484624332,6896.731174037975,-2760.796599562698,0.3515016685205784,0.06507230255839822,0.02194036564572657,0.7694741349863828,0.985161708742719,0.0,0.0,0.0,0.0,4.313035791108544e-298,1.2185077197277942e-58,1.0
